datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,calculated_aqi,temperature,humidity,wind_speed,precipitation,pressure,hour,dayofweek,month,dayofyear,weekofyear,season,temp_x_humidity,temp_x_pressure,wind_x_temp,aqi_lag_24hr,aqi_lag_48hr,aqi_lag_168hr,aqi_roll_avg_24hr,aqi_roll_avg_168hr,target_t_plus_1hr,target_t_plus_2hr,target_t_plus_3hr,target_t_plus_6hr,target_t_plus_12hr,target_t_plus_18hr,target_t_plus_24hr,target_daily_avg_t_plus_1day,target_daily_avg_t_plus_2day,target_daily_avg_t_plus_3day,target_daily_avg_t_plus_4day,target_daily_avg_t_plus_5day,target_daily_avg_t_plus_6day,target_daily_avg_t_plus_7day
2020-12-02 11:00:00,4.0,380.52,0.59,12.0,91.55,6.74,32.52,35.4,1.6,91.55,24.6,58.0,17.3,0.0,1014.5,11,2,12,337,49,Winter,1426.8000000000002,24956.7,425.58,61.51,66.52,84.4,88.56122140522876,74.94864239028945,80.82,72.24,87.80000000000001,91.0,134.0,90.84,72.24,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 12:00:00,4.0,453.95,0.2,18.85,80.82,8.11,35.84,39.23,2.06,80.82,25.4,56.0,16.3,0.0,1013.3,12,2,12,337,49,Winter,1422.4,25737.82,414.02,49.7,57.22,85.83,89.81288807189543,74.99120191409898,72.24,87.80000000000001,95.83333333333334,97.01666666666668,149.83333333333334,100.20588235294116,67.95,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 13:00:00,4.0,500.68,0.0,22.28,72.24,10.01,42.9,47.03,2.22,72.24,25.8,56.0,15.8,0.0,1011.9,13,2,12,337,49,Winter,1444.8,26107.02,407.64,60.837500000000006,51.5,90.12,91.1095547385621,74.96138048552754,87.80000000000001,95.83333333333334,93.35,108.0,148.56666666666666,106.51470588235296,73.56666666666666,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 14:00:00,5.0,487.33,0.0,20.22,70.81,11.33,52.68,57.8,2.31,87.80000000000001,25.7,57.0,15.1,0.0,1010.9,14,2,12,337,49,Winter,1464.9,25980.13,388.07,55.6875,52.93,97.28,91.58465890522876,74.85495191409898,95.83333333333334,93.35,91.0,106.16666666666669,144.93333333333334,102.30882352941175,88.46666666666667,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 15:00:00,5.0,453.95,0.0,16.97,70.1,11.09,57.5,63.19,2.25,95.83333333333334,25.1,58.0,15.2,0.0,1010.6,15,2,12,337,49,Winter,1455.8000000000002,25366.06,381.52,63.21666666666667,56.51,102.30882352941175,92.92267973856208,74.7985233426704,93.35,91.0,97.01666666666668,104.36666666666667,125.83333333333334,91.55,94.6,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 16:00:00,5.0,433.92,0.0,14.05,68.67,9.42,56.01,61.58,2.12,93.35,24.1,63.0,14.7,0.0,1010.9,16,2,12,337,49,Winter,1518.3000000000002,24362.69,354.27,77.48333333333333,62.7,104.41176470588236,94.28170751633986,74.75997875816994,91.0,97.01666666666668,108.0,116.76666666666668,85.12,80.82,88.51666666666667,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 17:00:00,5.0,410.56,0.0,11.31,68.67,6.86,54.6,59.93,2.06,91.0,22.2,71.0,11.7,0.0,1010.9,17,2,12,337,49,Winter,1576.2,22441.98,259.73999999999995,96.70000000000002,80.68333333333334,104.41176470588236,94.94281862745099,74.69413492063492,97.01666666666668,108.0,106.16666666666669,134.0,90.84,72.24,78.28333333333333,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 18:00:00,5.0,390.53,0.0,8.91,70.81,4.83,58.21,63.28,1.74,97.01666666666668,21.0,75.0,12.5,0.0,1011.9,18,2,12,337,49,Winter,1575.0,21249.9,262.5,138.00000000000003,116.0,104.41176470588236,94.70531862745098,74.61430298786182,108.0,106.16666666666669,104.36666666666667,149.83333333333334,100.20588235294116,67.95,65.23333333333333,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 19:00:00,5.0,363.83,0.0,6.51,74.39,3.73,62.4,66.95,1.47,108.0,20.1,79.0,12.4,0.0,1013.0,19,2,12,337,49,Winter,1587.9,20361.300000000003,249.24000000000004,159.16666666666669,156.23333333333335,108.61764705882354,92.9976797385621,74.5702845471522,106.16666666666669,104.36666666666667,116.76666666666668,148.56666666666666,106.51470588235296,73.56666666666666,61.51,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
2020-12-02 20:00:00,5.0,340.46,0.0,4.71,79.39,3.43,61.85,65.75,1.6,106.16666666666669,19.5,81.0,12.5,0.0,1013.7,20,2,12,337,49,Winter,1579.5,19767.15,243.75,146.4,174.66666666666669,110.72058823529412,90.86573529411766,74.56660807656397,104.36666666666667,116.76666666666668,134.0,144.93333333333334,102.30882352941175,88.46666666666667,62.23,47.49,52.76541666666666,42.18458333333333,38.18697916666667,53.80977777777778,65.35967361111112,96.84448120915033
